,nom,heure,date,etablissement,prix,adresse,commune,geo,Type activite,arrondissement
172,Munch,21:40,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
173,Rue des Dames,09:00,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
174,Rue des Dames,17:15,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
175,The Survival of Kindness,12:40,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
176,The Survival of Kindness,15:00,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
177,Le règne animal,13:25,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
178,Le règne animal,16:15,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
179,Le règne animal,19:00,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
180,Le règne animal,21:45,ajd,UGC CINE CITE LES HALLES,variable,101 RUE BERGER,Paris 1er Arrondissement,"48.861424,2.345829",Cinema,
181,Wish - Asha et la bonne étoile,12:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
182,Wish - Asha et la bonne étoile,14:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
183,Wish - Asha et la bonne étoile,16:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
184,Wish - Asha et la bonne étoile,18:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
185,Migration,10:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
186,Migration,12:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
187,Migration,14:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
188,Migration,16:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
189,Migration,18:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
190,Les Trois Mousquetaires : Milady,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
191,Les Trois Mousquetaires : Milady,11:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
192,Les Trois Mousquetaires : Milady,12:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
193,Les Trois Mousquetaires : Milady,13:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
194,Les Trois Mousquetaires : Milady,14:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
195,Les Trois Mousquetaires : Milady,16:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
196,Les Trois Mousquetaires : Milady,17:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
197,Les Trois Mousquetaires : Milady,18:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
198,Les Trois Mousquetaires : Milady,19:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
199,Les Trois Mousquetaires : Milady,21:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
200,Les Trois Mousquetaires : Milady,21:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
201,Wonka,10:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
202,Wonka,11:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
203,Wonka,12:20,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
204,Wonka,13:20,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
205,Wonka,14:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
206,Wonka,15:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
207,Wonka,17:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
208,Wonka,18:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
209,Wonka,19:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
210,Wonka,20:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
211,Wonka,22:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
212,Napoleon,11:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
213,Napoleon,14:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
214,Napoleon,18:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
215,Napoleon,21:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
216,Aquaman et le Royaume perdu,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
217,Aquaman et le Royaume perdu,12:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
218,Aquaman et le Royaume perdu,14:25,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
219,Aquaman et le Royaume perdu,17:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
220,Aquaman et le Royaume perdu,19:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
221,Aquaman et le Royaume perdu,20:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
222,Aquaman et le Royaume perdu,22:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
223,Chasse gardée,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
224,Chasse gardée,11:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
225,Chasse gardée,13:50,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
226,Chasse gardée,15:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
227,Chasse gardée,18:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
228,Chasse gardée,20:10,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
229,Chasse gardée,22:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
230,Jeff Panacloc : À la poursuite de Jean-Marc,09:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
231,Jeff Panacloc : À la poursuite de Jean-Marc,11:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
232,Jeff Panacloc : À la poursuite de Jean-Marc,13:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
233,Jeff Panacloc : À la poursuite de Jean-Marc,15:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
234,Jeff Panacloc : À la poursuite de Jean-Marc,17:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
235,Jeff Panacloc : À la poursuite de Jean-Marc,19:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
236,Jeff Panacloc : À la poursuite de Jean-Marc,21:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
237,Les Inséparables,11:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
238,Perfect Days,14:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
239,Perfect Days,16:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
240,Perfect Days,19:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
241,Perfect Days,21:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
242,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,11:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
243,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
244,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,18:10,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
245,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
246,Sirocco et le Royaume des courants d’air,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
247,Sirocco et le Royaume des courants d’air,11:20,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
248,Sirocco et le Royaume des courants d’air,13:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
249,Le Grand magasin,11:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
250,Le Grand magasin,12:35,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
251,Winter Break,11:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
252,Winter Break,13:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
253,Winter Break,16:20,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
254,Winter Break,19:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
255,Winter Break,21:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
256,Le Garçon et le héron,14:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
257,Le Garçon et le héron,16:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
258,Le Garçon et le héron,19:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
259,Voyage au pôle sud,10:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
260,Voyage au pôle sud,12:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
261,Voyage au pôle sud,14:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
262,Voyage au pôle sud,16:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
263,Voyage au pôle sud,18:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
264,Voyage au pôle sud,19:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
265,Voyage au pôle sud,21:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
266,Past Lives – Nos vies d’avant,13:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
267,Past Lives – Nos vies d’avant,15:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
268,Past Lives – Nos vies d’avant,17:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
269,Past Lives – Nos vies d’avant,20:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
270,Past Lives – Nos vies d’avant,22:10,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
271,Une équipe de rêve,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
272,Une équipe de rêve,11:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
273,Une équipe de rêve,13:50,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
274,Une équipe de rêve,15:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
275,Une équipe de rêve,18:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
276,Une équipe de rêve,20:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
277,Une équipe de rêve,22:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
278,Follow_dead,21:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
279,Mars Express,10:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
280,Mars Express,12:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
281,Mars Express,14:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
282,Mars Express,16:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
283,Mars Express,18:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
284,Mars Express,19:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
285,Les Colons,09:40,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
286,Les Colons,11:50,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
287,Les Colons,13:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
288,Les Colons,15:50,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
289,Les Colons,17:55,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
290,Les Colons,20:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
291,Les Colons,22:05,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
292,Killers of the Flower Moon,15:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
293,Killers of the Flower Moon,19:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
294,Anatomie d’une chute,20:15,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
295,Le règne animal,21:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
296,Le Livre de la Jungle,09:45,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
297,Le Livre de la Jungle,11:30,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
298,Le Rat scélérat,10:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
299,Les Amis animaux,11:00,ajd,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922",Cinema,
300,Wish - Asha et la bonne étoile,09:50,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
301,Wish - Asha et la bonne étoile,11:55,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
302,Wish - Asha et la bonne étoile,14:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
303,Wish - Asha et la bonne étoile,16:05,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
304,Wish - Asha et la bonne étoile,18:10,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
305,Wish - Asha et la bonne étoile,20:15,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
306,Wish - Asha et la bonne étoile,22:20,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
307,Migration,10:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
308,Migration,11:50,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
309,Migration,13:40,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
310,Migration,15:30,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
311,Migration,17:25,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
312,Migration,19:20,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
313,Les Trois Mousquetaires : Milady,10:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
314,Les Trois Mousquetaires : Milady,12:20,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
315,Les Trois Mousquetaires : Milady,14:45,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
316,Les Trois Mousquetaires : Milady,17:10,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
317,Les Trois Mousquetaires : Milady,19:35,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
318,Les Trois Mousquetaires : Milady,20:15,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
319,Les Trois Mousquetaires : Milady,22:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
320,Wonka,09:55,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
321,Wonka,11:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
322,Wonka,12:20,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
323,Wonka,13:30,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
324,Wonka,14:45,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
325,Wonka,16:00,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
326,Wonka,17:10,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
327,Wonka,18:30,ajd,UGC CINE CITE LA DEFENSE,variable,LE DOME,Puteaux,"48.876233,2.242749",Cinema,
