nom,heure,date,etablissement,adresse,prix
Le Grand magasin,12:15,ajd,Gaumont Aquaboulevard,adresse,variable
Le Grand magasin,14:00,ajd,Gaumont Aquaboulevard,adresse,variable
Le Grand magasin,15:45,ajd,Gaumont Aquaboulevard,adresse,variable
Le Grand magasin,17:30,ajd,Gaumont Aquaboulevard,adresse,variable
Dumb Money,14:30,ajd,Gaumont Aquaboulevard,adresse,variable
Dumb Money,17:00,ajd,Gaumont Aquaboulevard,adresse,variable
Dumb Money,19:30,ajd,Gaumont Aquaboulevard,adresse,variable
Dumb Money,22:00,ajd,Gaumont Aquaboulevard,adresse,variable
Les Tourouges et les Toubleus,10:15,ajd,Gaumont Aquaboulevard,adresse,variable
Saw X,22:00,ajd,Gaumont Aquaboulevard,adresse,variable
Napoleon,11:50,ajd,UGC Maillot,adresse,variable
Napoleon,14:55,ajd,UGC Maillot,adresse,variable
Napoleon,18:00,ajd,UGC Maillot,adresse,variable
Napoleon,21:05,ajd,UGC Maillot,adresse,variable
La Tresse,12:30,ajd,UGC Maillot,adresse,variable
La Tresse,15:10,ajd,UGC Maillot,adresse,variable
La Tresse,17:50,ajd,UGC Maillot,adresse,variable
La Tresse,20:30,ajd,UGC Maillot,adresse,variable
Wish - Asha et la bonne étoile,13:20,ajd,UGC Maillot,adresse,variable
Wish - Asha et la bonne étoile,15:30,ajd,UGC Maillot,adresse,variable
Wish - Asha et la bonne étoile,17:40,ajd,UGC Maillot,adresse,variable
Wish - Asha et la bonne étoile,19:50,ajd,UGC Maillot,adresse,variable
Wish - Asha et la bonne étoile,22:00,ajd,UGC Maillot,adresse,variable
Migration,12:00,ajd,UGC Maillot,adresse,variable
Migration,14:00,ajd,UGC Maillot,adresse,variable
Migration,16:00,ajd,UGC Maillot,adresse,variable
Migration,18:00,ajd,UGC Maillot,adresse,variable
Migration,20:00,ajd,UGC Maillot,adresse,variable
Migration,22:00,ajd,UGC Maillot,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,15:25,ajd,UGC Maillot,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:10,ajd,UGC Maillot,adresse,variable
Le Temps d'aimer,12:45,ajd,UGC Maillot,adresse,variable
Le Temps d'aimer,15:25,ajd,UGC Maillot,adresse,variable
Le Temps d'aimer,18:05,ajd,UGC Maillot,adresse,variable
Le Temps d'aimer,20:45,ajd,UGC Maillot,adresse,variable
Noël Joyeux,11:50,ajd,UGC Maillot,adresse,variable
Noël Joyeux,13:50,ajd,UGC Maillot,adresse,variable
Noël Joyeux,15:50,ajd,UGC Maillot,adresse,variable
Noël Joyeux,17:50,ajd,UGC Maillot,adresse,variable
Noël Joyeux,19:50,ajd,UGC Maillot,adresse,variable
Noël Joyeux,21:50,ajd,UGC Maillot,adresse,variable
Soudain seuls,12:10,ajd,UGC Maillot,adresse,variable
Soudain seuls,14:35,ajd,UGC Maillot,adresse,variable
Soudain seuls,17:00,ajd,UGC Maillot,adresse,variable
Soudain seuls,19:25,ajd,UGC Maillot,adresse,variable
Soudain seuls,21:50,ajd,UGC Maillot,adresse,variable
Perfect Days,12:30,ajd,UGC Maillot,adresse,variable
Perfect Days,15:10,ajd,UGC Maillot,adresse,variable
Perfect Days,17:50,ajd,UGC Maillot,adresse,variable
Perfect Days,20:30,ajd,UGC Maillot,adresse,variable
Les Trois Mousquetaires – D'Artagnan,18:30,ajd,UGC Maillot,adresse,variable
L'Abbé Pierre - Une vie de combats,13:30,ajd,UGC Maillot,adresse,variable
Je ne suis pas un héros,12:00,ajd,UGC Maillot,adresse,variable
Je ne suis pas un héros,14:10,ajd,UGC Maillot,adresse,variable
Je ne suis pas un héros,16:20,ajd,UGC Maillot,adresse,variable
Je ne suis pas un héros,21:05,ajd,UGC Maillot,adresse,variable
Past Lives – Nos vies d’avant,20:00,ajd,UGC Maillot,adresse,variable
Testament,13:00,ajd,UGC Maillot,adresse,variable
Testament,18:40,ajd,UGC Maillot,adresse,variable
Le théorème de Marguerite,16:25,ajd,UGC Maillot,adresse,variable
Le Petit blond de la casbah,12:45,ajd,UGC Maillot,adresse,variable
Le Petit blond de la casbah,15:30,ajd,UGC Maillot,adresse,variable
Le Petit blond de la casbah,18:15,ajd,UGC Maillot,adresse,variable
Le Petit blond de la casbah,21:00,ajd,UGC Maillot,adresse,variable
La complainte du sentier,11:50,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
La complainte du sentier,18:45,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
La trilogie d'apu,14:15,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
La trilogie d'apu,16:30,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
La trilogie d'apu,21:15,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Anna,12:15,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Anna,14:00,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Anna,15:45,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Anna,20:00,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Anna,21:50,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Le diable boiteux,17:30,ajd,Le Champo -Espace Jacques-Tati,adresse,variable
Napoleon,10:00,ajd,UGC Gobelins,adresse,variable
Napoleon,14:00,ajd,UGC Gobelins,adresse,variable
Napoleon,17:30,ajd,UGC Gobelins,adresse,variable
Napoleon,21:00,ajd,UGC Gobelins,adresse,variable
La Tresse,10:20,ajd,UGC Gobelins,adresse,variable
La Tresse,14:00,ajd,UGC Gobelins,adresse,variable
La Tresse,16:35,ajd,UGC Gobelins,adresse,variable
La Tresse,21:45,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,10:00,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,12:00,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,14:00,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,16:05,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,18:10,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,20:15,ajd,UGC Gobelins,adresse,variable
Wish - Asha et la bonne étoile,22:15,ajd,UGC Gobelins,adresse,variable
Migration,10:00,ajd,UGC Gobelins,adresse,variable
Migration,12:00,ajd,UGC Gobelins,adresse,variable
Migration,14:00,ajd,UGC Gobelins,adresse,variable
Migration,16:00,ajd,UGC Gobelins,adresse,variable
Migration,18:00,ajd,UGC Gobelins,adresse,variable
Migration,20:00,ajd,UGC Gobelins,adresse,variable
Migration,22:00,ajd,UGC Gobelins,adresse,variable
Wonka,19:15,ajd,UGC Gobelins,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,10:10,ajd,UGC Gobelins,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,13:30,ajd,UGC Gobelins,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,16:45,ajd,UGC Gobelins,adresse,variable
Le Temps d'aimer,10:40,ajd,UGC Gobelins,adresse,variable
Le Temps d'aimer,13:40,ajd,UGC Gobelins,adresse,variable
Le Temps d'aimer,16:20,ajd,UGC Gobelins,adresse,variable
Le Temps d'aimer,19:00,ajd,UGC Gobelins,adresse,variable
Le Temps d'aimer,21:40,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,10:15,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,13:00,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,15:15,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,17:30,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,19:45,ajd,UGC Gobelins,adresse,variable
Bâtiment 5,22:00,ajd,UGC Gobelins,adresse,variable
Soudain seuls,10:00,ajd,UGC Gobelins,adresse,variable
Soudain seuls,12:20,ajd,UGC Gobelins,adresse,variable
Soudain seuls,14:40,ajd,UGC Gobelins,adresse,variable
Soudain seuls,17:05,ajd,UGC Gobelins,adresse,variable
Soudain seuls,19:30,ajd,UGC Gobelins,adresse,variable
Soudain seuls,21:55,ajd,UGC Gobelins,adresse,variable
Perfect Days,10:25,ajd,UGC Gobelins,adresse,variable
Perfect Days,13:30,ajd,UGC Gobelins,adresse,variable
Perfect Days,16:25,ajd,UGC Gobelins,adresse,variable
Perfect Days,19:00,ajd,UGC Gobelins,adresse,variable
Perfect Days,21:35,ajd,UGC Gobelins,adresse,variable
Les Trois Mousquetaires – D'Artagnan,16:40,ajd,UGC Gobelins,adresse,variable
Le Garçon et le héron,14:00,ajd,UGC Gobelins,adresse,variable
Le Garçon et le héron,21:45,ajd,UGC Gobelins,adresse,variable
Past Lives – Nos vies d’avant,20:00,ajd,UGC Gobelins,adresse,variable
Fremont,10:10,ajd,UGC Gobelins,adresse,variable
Fremont,12:10,ajd,UGC Gobelins,adresse,variable
Fremont,14:10,ajd,UGC Gobelins,adresse,variable
Fremont,16:10,ajd,UGC Gobelins,adresse,variable
Fremont,18:10,ajd,UGC Gobelins,adresse,variable
Fremont,20:10,ajd,UGC Gobelins,adresse,variable
Fremont,22:10,ajd,UGC Gobelins,adresse,variable
Le théorème de Marguerite,10:30,ajd,UGC Gobelins,adresse,variable
Le théorème de Marguerite,19:15,ajd,UGC Gobelins,adresse,variable
How to Have Sex,13:25,ajd,Saint-André des Arts,adresse,variable
How to Have Sex,18:50,ajd,Saint-André des Arts,adresse,variable
Un hiver à Yanji,16:15,ajd,Saint-André des Arts,adresse,variable
Levante,12:30,ajd,Saint-André des Arts,adresse,variable
Levante,14:20,ajd,Saint-André des Arts,adresse,variable
Levante,18:05,ajd,Saint-André des Arts,adresse,variable
Levante,20:00,ajd,Saint-André des Arts,adresse,variable
La Vénus d'argent,17:00,ajd,Saint-André des Arts,adresse,variable
La Vénus d'argent,20:35,ajd,Saint-André des Arts,adresse,variable
Flo,20:10,ajd,Saint-André des Arts,adresse,variable
"Édouard Louis, ou la transformation",12:00,ajd,Saint-André des Arts,adresse,variable
"Édouard Louis, ou la transformation",15:25,ajd,Saint-André des Arts,adresse,variable
Les Feuilles mortes,18:35,ajd,Saint-André des Arts,adresse,variable
Journal d'Amérique,13:25,ajd,Saint-André des Arts,adresse,variable
Lune froide,16:50,ajd,Saint-André des Arts,adresse,variable
The Soiled Doves of Tijuana,11:50,ajd,Saint-André des Arts,adresse,variable
Rêves,15:10,ajd,Saint-André des Arts,adresse,variable
Rien à perdre,13:00,ajd,Les 3 Luxembourg,adresse,variable
Et la fête continue !,15:10,ajd,Les 3 Luxembourg,adresse,variable
La Passion de Dodin Bouffant,15:20,ajd,Les 3 Luxembourg,adresse,variable
Vincent doit mourir,21:30,ajd,Les 3 Luxembourg,adresse,variable
Le théorème de Marguerite,17:15,ajd,Les 3 Luxembourg,adresse,variable
Le consentement,13:00,ajd,Les 3 Luxembourg,adresse,variable
Ricardo et la peinture,13:00,ajd,Les 3 Luxembourg,adresse,variable
Ricardo et la peinture,19:20,ajd,Les 3 Luxembourg,adresse,variable
Anselm (Le Bruit du temps),19:30,ajd,Les 3 Luxembourg,adresse,variable
Le Ravissement,16:30,ajd,Les 3 Luxembourg,adresse,variable
Le procès Goldman,21:25,ajd,Les 3 Luxembourg,adresse,variable
Les voies jaunes,20:30,ajd,Les 3 Luxembourg,adresse,variable
Yannick,17:55,ajd,Les 3 Luxembourg,adresse,variable
Testament,17:00,ajd,Le Brady Cinema & Théâtre,adresse,variable
L'Enlèvement,17:05,ajd,Le Brady Cinema & Théâtre,adresse,variable
Le théorème de Marguerite,19:30,ajd,Le Brady Cinema & Théâtre,adresse,variable
Second tour,21:40,ajd,Le Brady Cinema & Théâtre,adresse,variable
Ça tourne à Séoul ! Cobweb,21:30,ajd,Le Brady Cinema & Théâtre,adresse,variable
Yannick,20:30,ajd,Le Brady Cinema & Théâtre,adresse,variable
Napoleon,10:10,ajd,Pathé Wepler,adresse,variable
Napoleon,13:30,ajd,Pathé Wepler,adresse,variable
Napoleon,16:50,ajd,Pathé Wepler,adresse,variable
Napoleon,20:10,ajd,Pathé Wepler,adresse,variable
La Tresse,10:30,ajd,Pathé Wepler,adresse,variable
La Tresse,14:10,ajd,Pathé Wepler,adresse,variable
La Tresse,16:45,ajd,Pathé Wepler,adresse,variable
La Tresse,19:20,ajd,Pathé Wepler,adresse,variable
La Tresse,21:55,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,12:00,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,12:15,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,14:30,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,16:45,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,18:25,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,20:00,ajd,Pathé Wepler,adresse,variable
Wish - Asha et la bonne étoile,22:15,ajd,Pathé Wepler,adresse,variable
Migration,10:00,ajd,Pathé Wepler,adresse,variable
Migration,10:15,ajd,Pathé Wepler,adresse,variable
Migration,13:15,ajd,Pathé Wepler,adresse,variable
Migration,14:15,ajd,Pathé Wepler,adresse,variable
Migration,15:15,ajd,Pathé Wepler,adresse,variable
Migration,16:20,ajd,Pathé Wepler,adresse,variable
Migration,17:00,ajd,Pathé Wepler,adresse,variable
Migration,20:20,ajd,Pathé Wepler,adresse,variable
Migration,22:25,ajd,Pathé Wepler,adresse,variable
Rien à perdre,14:20,ajd,Pathé Wepler,adresse,variable
Rien à perdre,22:10,ajd,Pathé Wepler,adresse,variable
Wonka,19:45,ajd,Pathé Wepler,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,13:15,ajd,Pathé Wepler,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,16:45,ajd,Pathé Wepler,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:35,ajd,Pathé Wepler,adresse,variable
Le Temps d'aimer,11:00,ajd,Pathé Wepler,adresse,variable
Le Temps d'aimer,14:10,ajd,Pathé Wepler,adresse,variable
Le Temps d'aimer,16:50,ajd,Pathé Wepler,adresse,variable
Le Temps d'aimer,19:30,ajd,Pathé Wepler,adresse,variable
Le Temps d'aimer,22:10,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,10:30,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,12:40,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,14:50,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,17:45,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,20:00,ajd,Pathé Wepler,adresse,variable
Bâtiment 5,22:20,ajd,Pathé Wepler,adresse,variable
Soudain seuls,10:15,ajd,Pathé Wepler,adresse,variable
Soudain seuls,12:45,ajd,Pathé Wepler,adresse,variable
Soudain seuls,15:15,ajd,Pathé Wepler,adresse,variable
Soudain seuls,17:15,ajd,Pathé Wepler,adresse,variable
Soudain seuls,20:00,ajd,Pathé Wepler,adresse,variable
Soudain seuls,22:15,ajd,Pathé Wepler,adresse,variable
Le Garçon et le héron,16:25,ajd,Pathé Wepler,adresse,variable
Le Garçon et le héron,22:00,ajd,Pathé Wepler,adresse,variable
Simple comme Sylvain,15:30,ajd,Pathé Wepler,adresse,variable
Simple comme Sylvain,17:55,ajd,Pathé Wepler,adresse,variable
Simple comme Sylvain,22:15,ajd,Pathé Wepler,adresse,variable
Little Girl Blue,13:20,ajd,Pathé Wepler,adresse,variable
Napoleon,13:45,ajd,Gaumont Convention,adresse,variable
Napoleon,17:00,ajd,Gaumont Convention,adresse,variable
Napoleon,20:00,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,11:00,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,13:25,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,15:35,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,17:50,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,20:15,ajd,Gaumont Convention,adresse,variable
Wish - Asha et la bonne étoile,22:25,ajd,Gaumont Convention,adresse,variable
Migration,10:50,ajd,Gaumont Convention,adresse,variable
Migration,13:15,ajd,Gaumont Convention,adresse,variable
Migration,15:25,ajd,Gaumont Convention,adresse,variable
Migration,17:35,ajd,Gaumont Convention,adresse,variable
Migration,20:15,ajd,Gaumont Convention,adresse,variable
Migration,22:25,ajd,Gaumont Convention,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:20,ajd,Gaumont Convention,adresse,variable
Le Temps d'aimer,10:40,ajd,Gaumont Convention,adresse,variable
Le Temps d'aimer,14:30,ajd,Gaumont Convention,adresse,variable
Le Temps d'aimer,17:15,ajd,Gaumont Convention,adresse,variable
Le Temps d'aimer,19:45,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,10:45,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,13:30,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,15:45,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,18:00,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,20:00,ajd,Gaumont Convention,adresse,variable
Bâtiment 5,22:15,ajd,Gaumont Convention,adresse,variable
Perfect Days,11:00,ajd,Gaumont Convention,adresse,variable
Perfect Days,13:30,ajd,Gaumont Convention,adresse,variable
Perfect Days,16:35,ajd,Gaumont Convention,adresse,variable
Perfect Days,19:15,ajd,Gaumont Convention,adresse,variable
Perfect Days,21:55,ajd,Gaumont Convention,adresse,variable
L'Abbé Pierre - Une vie de combats,10:50,ajd,Gaumont Convention,adresse,variable
Simple comme Sylvain,16:30,ajd,Gaumont Convention,adresse,variable
La chimère,11:00,ajd,Gaumont Convention,adresse,variable
La chimère,13:50,ajd,Gaumont Convention,adresse,variable
La chimère,16:10,ajd,Gaumont Convention,adresse,variable
La chimère,19:00,ajd,Gaumont Convention,adresse,variable
La chimère,21:50,ajd,Gaumont Convention,adresse,variable
Fremont,11:10,ajd,Gaumont Convention,adresse,variable
Fremont,14:25,ajd,Gaumont Convention,adresse,variable
Fremont,17:15,ajd,Gaumont Convention,adresse,variable
Fremont,19:15,ajd,Gaumont Convention,adresse,variable
Fremont,22:25,ajd,Gaumont Convention,adresse,variable
Moi capitaine,19:15,ajd,Gaumont Convention,adresse,variable
Napoleon,13:30,ajd,MK2 Nation,adresse,variable
Napoleon,16:45,ajd,MK2 Nation,adresse,variable
Napoleon,20:00,ajd,MK2 Nation,adresse,variable
La Tresse,12:10,ajd,MK2 Nation,adresse,variable
La Tresse,14:40,ajd,MK2 Nation,adresse,variable
La Tresse,17:10,ajd,MK2 Nation,adresse,variable
La Tresse,19:40,ajd,MK2 Nation,adresse,variable
La Tresse,22:05,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,10:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,12:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,14:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,16:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,18:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,20:00,ajd,MK2 Nation,adresse,variable
Wish - Asha et la bonne étoile,22:00,ajd,MK2 Nation,adresse,variable
Migration,10:00,ajd,MK2 Nation,adresse,variable
Migration,12:00,ajd,MK2 Nation,adresse,variable
Migration,14:00,ajd,MK2 Nation,adresse,variable
Migration,16:00,ajd,MK2 Nation,adresse,variable
Migration,18:00,ajd,MK2 Nation,adresse,variable
Migration,20:00,ajd,MK2 Nation,adresse,variable
Rien à perdre,14:45,ajd,MK2 Nation,adresse,variable
Soudain seuls,09:45,ajd,MK2 Nation,adresse,variable
Soudain seuls,12:05,ajd,MK2 Nation,adresse,variable
Soudain seuls,14:30,ajd,MK2 Nation,adresse,variable
Soudain seuls,17:00,ajd,MK2 Nation,adresse,variable
Soudain seuls,19:40,ajd,MK2 Nation,adresse,variable
Soudain seuls,22:00,ajd,MK2 Nation,adresse,variable
Le Garçon et le héron,12:10,ajd,MK2 Nation,adresse,variable
Le Garçon et le héron,17:10,ajd,MK2 Nation,adresse,variable
Le Garçon et le héron,19:40,ajd,MK2 Nation,adresse,variable
Le Garçon et le héron,22:00,ajd,MK2 Nation,adresse,variable
Simple comme Sylvain,22:00,ajd,MK2 Nation,adresse,variable
Cléo de 5 a 7,09:30,ajd,MK2 Nation,adresse,variable
Bambi,09:30,ajd,MK2 Nation,adresse,variable
Ernest et Célestine ,09:30,ajd,MK2 Nation,adresse,variable
Napoleon,10:30,ajd,Pathé Beaugrenelle,adresse,variable
Napoleon,13:45,ajd,Pathé Beaugrenelle,adresse,variable
Napoleon,15:00,ajd,Pathé Beaugrenelle,adresse,variable
Napoleon,17:30,ajd,Pathé Beaugrenelle,adresse,variable
Napoleon,20:15,ajd,Pathé Beaugrenelle,adresse,variable
Napoleon,21:00,ajd,Pathé Beaugrenelle,adresse,variable
La Tresse,11:00,ajd,Pathé Beaugrenelle,adresse,variable
La Tresse,13:45,ajd,Pathé Beaugrenelle,adresse,variable
La Tresse,16:25,ajd,Pathé Beaugrenelle,adresse,variable
La Tresse,19:00,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,10:45,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,13:30,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,15:15,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,17:15,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,19:10,ajd,Pathé Beaugrenelle,adresse,variable
Wish - Asha et la bonne étoile,21:45,ajd,Pathé Beaugrenelle,adresse,variable
Migration,11:15,ajd,Pathé Beaugrenelle,adresse,variable
Migration,12:55,ajd,Pathé Beaugrenelle,adresse,variable
Migration,13:10,ajd,Pathé Beaugrenelle,adresse,variable
Migration,15:45,ajd,Pathé Beaugrenelle,adresse,variable
Migration,17:05,ajd,Pathé Beaugrenelle,adresse,variable
Migration,18:05,ajd,Pathé Beaugrenelle,adresse,variable
Migration,19:40,ajd,Pathé Beaugrenelle,adresse,variable
Migration,21:45,ajd,Pathé Beaugrenelle,adresse,variable
Rien à perdre,11:30,ajd,Pathé Beaugrenelle,adresse,variable
Wonka,20:30,ajd,Pathé Beaugrenelle,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:00,ajd,Pathé Beaugrenelle,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:15,ajd,Pathé Beaugrenelle,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:45,ajd,Pathé Beaugrenelle,adresse,variable
