nom,heure,date,etablissement,prix,adresse,commune,geo
Bâtiment 5,22:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Perfect Days,13:20,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Perfect Days,19:45,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Le Temps d'aimer,19:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,10:40,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,13:25,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,17:10,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,20:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,22:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,10:50,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,13:20,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,15:35,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,17:55,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,19:50,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,22:25,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
20 000 lieues sous les mers (Comédie Française),16:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Colons,11:40,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Colons,14:55,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Colons,17:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Colons,20:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Colons,22:20,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,11:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,13:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,15:45,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,17:55,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,20:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Ma France à moi,22:20,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Menus-plaisirs Les Troisgros,10:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Menus-plaisirs Les Troisgros,15:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Menus-plaisirs Les Troisgros,18:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,10:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,13:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,15:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,18:05,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,11:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,13:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,15:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,18:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,10:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,11:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,14:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,15:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,16:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,18:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,19:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,21:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,10:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,10:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,13:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,13:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,13:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,15:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,17:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,20:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,11:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,14:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,15:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,17:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,18:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,19:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,20:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Napoleon,20:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,10:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,13:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,15:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,17:45,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,20:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Soudain seuls,11:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Soudain seuls,18:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,13:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,17:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,20:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,11:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,13:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,16:15,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,20:30,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
20 000 lieues sous les mers (Comédie Française),16:00,24/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Le Temps d'aimer,19:00,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Simple comme Sylvain,16:40,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Fremont,10:40,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Fremont,12:50,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Fremont,15:15,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
L'Abbé Pierre - Une vie de combats,14:45,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
How to Have Sex,10:30,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
How to Have Sex,12:45,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
The Old Oak,10:20,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Vincent doit mourir,13:00,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
La Vénus d'argent,14:35,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Killers of the Flower Moon,17:15,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Anatomie d’une chute,17:35,24/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Les Trois Mousquetaires : Milady,13:45,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Les Trois Mousquetaires : Milady,16:15,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Les Trois Mousquetaires : Milady,18:45,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Wonka,14:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Wonka,16:20,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Wonka,18:40,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
La Tresse,11:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
La Tresse,13:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Sirocco et le Royaume des courants d’air,11:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Sirocco et le Royaume des courants d’air,17:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
SHTTL,18:40,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Le Livre de la Jungle,15:20,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Mary Poppins,11:00,24/12,MAJESTIC PASSY,variable,18 - 20 RUE DE PASSY,Paris 16e Arrondissement,"48.858204,2.282104"
Le Garçon et le héron,15:40,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
Simple comme Sylvain,18:30,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
"Cesária Évora, la diva aux pieds nus",14:00,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
L'Enlèvement,18:00,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
Le règne animal,16:00,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
Les Feuilles mortes,14:00,24/12,EPEE DE BOIS,variable,100 RUE MOUFFETARD,Paris 5e Arrondissement,"48.841535,2.34958"
Wish - Asha et la bonne étoile,10:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,12:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,14:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,16:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,18:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,10:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,12:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,14:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,16:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,18:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,09:45,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,12:10,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,14:45,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,17:15,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,19:45,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,09:50,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,12:10,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,14:40,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,17:10,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,19:40,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La Tresse,11:50,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La Tresse,16:30,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Napoleon,19:45,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Soudain seuls,19:50,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Sirocco et le Royaume des courants d’air,10:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Sirocco et le Royaume des courants d’air,14:15,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Le Garçon et le héron,19:45,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,12:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,14:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,16:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,18:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,20:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Le Rat scélérat,11:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Amis animaux,10:00,24/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,13:20,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wish - Asha et la bonne étoile,15:25,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Migration,12:25,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Migration,14:20,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Migration,16:15,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Trois Mousquetaires : Milady,09:45,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Trois Mousquetaires : Milady,12:05,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Trois Mousquetaires : Milady,14:25,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Trois Mousquetaires : Milady,16:55,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Trois Mousquetaires : Milady,19:25,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wonka,10:00,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wonka,12:20,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wonka,14:45,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wonka,17:15,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wonka,19:40,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Bâtiment 5,17:30,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Bâtiment 5,19:45,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Le Temps d'aimer,19:00,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,10:10,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,12:10,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,14:00,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,15:55,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,17:45,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Voyage au pôle sud,19:35,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Past Lives – Nos vies d’avant,10:15,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Past Lives – Nos vies d’avant,12:50,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Past Lives – Nos vies d’avant,15:05,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Past Lives – Nos vies d’avant,17:25,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Past Lives – Nos vies d’avant,19:45,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Le Rat scélérat,10:05,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Les Amis animaux,11:05,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Le Livre de la Jungle,10:30,24/12,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555"
Wish - Asha et la bonne étoile,10:10,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Wish - Asha et la bonne étoile,13:00,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Wish - Asha et la bonne étoile,15:00,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Wish - Asha et la bonne étoile,16:50,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Migration,10:10,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Migration,13:00,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Migration,14:55,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Migration,17:50,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,10:30,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,13:00,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,14:35,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,16:15,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,17:05,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
Les Trois Mousquetaires : Milady,18:55,24/12,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463"
