nom,heure,date,etablissement,prix,adresse,commune,geo
Wonka,21:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Wonka,22:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,13:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,14:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,17:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,18:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,19:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Trois Mousquetaires : Milady,21:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Wish - Asha et la bonne étoile,11:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Wish - Asha et la bonne étoile,13:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Wish - Asha et la bonne étoile,15:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Wish - Asha et la bonne étoile,17:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Aquaman et le Royaume perdu,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Aquaman et le Royaume perdu,14:25,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Aquaman et le Royaume perdu,17:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Aquaman et le Royaume perdu,19:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Aquaman et le Royaume perdu,22:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Chasse gardée,13:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Chasse gardée,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Chasse gardée,20:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Jeff Panacloc : À la poursuite de Jean-Marc,13:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Kina & Yuk : renards de la banquise,11:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Kina & Yuk : renards de la banquise,13:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Kina & Yuk : renards de la banquise,14:40,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Kina & Yuk : renards de la banquise,16:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,11:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,13:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,15:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,20:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une affaire d'honneur,22:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Sirocco et le Royaume des courants d’air,11:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Sirocco et le Royaume des courants d’air,14:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Napoleon,11:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Napoleon,15:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Napoleon,18:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Napoleon,21:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Voyage au pôle sud,11:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Voyage au pôle sud,15:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Voyage au pôle sud,17:45,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Voyage au pôle sud,19:40,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Perfect Days,19:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Perfect Days,21:45,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Winter Break,12:35,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Winter Break,17:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Winter Break,21:40,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,11:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,18:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Le Grand magasin,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,13:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,15:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,17:45,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,20:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Vermines,22:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
L'Innocence,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
L'Innocence,14:25,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
L'Innocence,17:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
L'Innocence,19:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
L'Innocence,22:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une équipe de rêve,15:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Une équipe de rêve,22:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,11:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,13:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,15:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,17:45,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,20:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Past Lives – Nos vies d’avant,22:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Le Garçon et le héron,11:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Le Garçon et le héron,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Le Garçon et le héron,20:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,11:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,14:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,16:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,20:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
5 Hectares,22:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mon ami robot,11:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mon ami robot,13:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mon ami robot,15:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mon ami robot,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Colons,15:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Colons,17:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Colons,20:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Les Colons,22:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mars Express,15:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Mars Express,19:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,11:20,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,13:50,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,15:55,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,18:00,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,20:05,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Dream Scenario,22:10,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Anatomie d’une chute,20:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Killers of the Flower Moon,20:15,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Le règne animal,21:30,28/12,MK2 BIBLIOTHEQUE,variable,128 A 162 AVENUE DE FRANCE,Paris 13e Arrondissement,"48.833718,2.373922"
Migration,09:35,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,12:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,14:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,16:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,18:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,09:35,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,10:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,12:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,13:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,14:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,15:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,17:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,18:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,19:25,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,21:50,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,09:35,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,12:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,14:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,17:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,19:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,21:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,22:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,09:35,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,11:40,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,13:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,16:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,18:05,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,09:35,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,10:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,12:10,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,13:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,14:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,16:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,17:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,19:10,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,21:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,10:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,12:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,15:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,17:15,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,19:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,21:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,10:40,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,12:50,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,15:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,09:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,11:40,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,13:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
La Tresse,20:15,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Kina & Yuk : renards de la banquise,10:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Kina & Yuk : renards de la banquise,12:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Kina & Yuk : renards de la banquise,14:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Kina & Yuk : renards de la banquise,16:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Kina & Yuk : renards de la banquise,17:50,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,10:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,12:15,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,14:30,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,16:45,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,19:00,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une affaire d'honneur,21:15,28/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
